year;num;dept;insee_code;commune_name;date_alerte;covered_surface;forest_surface;surface_maquis_garrigues;other_surface_not_forest;area_surface;other_surfaces;other_wooded_land_area;natural_non_wooded_areas;non_wooded_areas;non_forested_areas;accuracy_surface;fireLargerThan1;people_type;reason;motif;RCCI_intervention;damage_or_building_affected;number_of_death;numberBuildingTotallyDestroyed;numberBuildingPartiallyDestroyed;Hygometry;average_wind_speed;wind_direction;temperature;reliable_data
2019;6057;6;6062;Fontan;12/03/2019 09:38;1800000;1650000;;;;;;;;150000;;Oui;4;Probable;Involontaire (travaux);;;;;;;;;;
2019;6340;4;4155;Prads-Haute-Bléone;25/03/2019 12:51;1264000;1253600;8800;;;;;;;1600;;;4;Certaine;Involontaire (travaux);Non;;;;;;;;;
2019;8887;30;30125;Garons;28/06/2019 17:24;1188332;898032;130000;;;;;;;160300;;;4;;;;;;;;;;;;
2019;9156;6;6132;Saorge;05/07/2019 21:58;1100000;80000;900000;;;;;;;120000;;Oui;1;Certaine;Naturelle;Non;;;;;;;;;
2019;3151;40;40332;Ychoux;11/07/2019 14:31;1538800;1487700;;0;;;0;;;51100;;;;;;;;;;;;;;;
2019;10171;7;7131;Lanas;13/07/2019 13:07;1934700;;1934700;;;;;;;;;Oui;1;Inconnue;;Non;;;;;;;;;
2019;9044;11;11132;Fabrezan;15/07/2019 10:15;2092686;;;;;;;;;;;;;;;;;;;;;;;;
2019;9686;34;34110;Galargues;15/07/2019 14:45;1679300;100000;370000;;;;;;;1209300;;Oui;4;Certaine;Involontaire (particulier);;;;;;27;24;NE;30;
2019;5986;41;41267;Vallières-les-Grandes;18/07/2019 16:27;1020000;20000;;0;;;0;0;1000000;1000000;Estimées;;;;Involontaire (travaux);;;;;;;;;;
2019;382;55;55268;Lacroix-sur-Meuse;20/07/2019 14:00;1800000;50000;;0;;;0;0;1750000;1750000;Estimées;;;;Involontaire (particulier);;;;;;;;;;
2019;587;55;55350;Montigny-lès-Vaucouleurs;24/07/2019 13:00;1360000;60000;;0;;;0;0;1300000;1300000;Mesurées;;;;Involontaire (travaux);;;;;;;;;;
2019;1610;45;45257;Pressigny-les-Pins;25/07/2019 12:19;1110000;500000;;610000;;;0;610000;0;610000;Estimées;;;;;;;;;;;;;;
2019;1611;45;45192;Manchecourt;25/07/2019 14:40;2500000;300000;;0;;;0;0;2200000;2200000;Estimées;;;;;;;;;;;;;;
2019;3585;27;27183;La Couture-Boussey;25/07/2019 19:57;1570000;70000;;1500000;;;0;1500000;0;1500000;Estimées;;;;;;;;;;;;;;
2019;12141;30;30128;Générac;30/07/2019 13:26;3090840;1580100;510340;;;;;;;1000400;;;4;;;;;;;;;;;;
2019;10413;30;30341;Vauvert;02/08/2019 13:52;1625611;1321511;155100;;;;;;;149000;;;4;;;;;;;;;;;;
2019;10408;30;30128;Générac;02/08/2019 13:53;3218771;;3218771;;;;;;;;;;1;;;;;;;;;;;;
2019;10698;11;11248;Montirat;14/08/2019 15:57;11028800;;;;;;;;;;;;;;;;;;;;;;;;
2019;10916;34;34226;Quarante;14/08/2019 16:44;1717700;;1717700;;;;;;;;;;1;Certaine;Involontaire (travaux);Non;;;;;;;;;
2019;1339;17;17038;Bedenac;04/09/2019 15:29;1450000;1450000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2019;11867;34;34268;Saint-Jean-de-la-Blaquière;06/09/2019 05:55;1408661;;1408661;;;;;;;;;;1;Probable;Malveillance;Oui;;;;;;;;;
2019;11549;11;11041;Bize-Minervois;06/09/2019 16:54;1239230;780068;60016;;;;;;;399146;;;;;;;;;;;;;;;
2019;11913;34;34143;Loupian;08/09/2019 14:37;2370200;;2370200;;;;;;;;;;1;Certaine;Involontaire (particulier);Oui;;;;;25;19;NO;25;
2020;12560;2A;2A254;Quenza;04/02/2020 05:30;31392900;30381100;707300;;;;;;;304500;;;5;Probable;Involontaire (particulier);Oui;;;;;;;;;
2020;15150;2B;2B188;Olmeta-di-Tuda;10/02/2020 22:30;3439400;509400;2930000;;;;;;;;;;1;Probable;Involontaire (particulier);Non;;;;;;;;;
2020;6157;33;33536;Le Tuzan;27/07/2020 13:51;2897000;2897000;;0;;;0;;;0;;;;;;;;;;;;;;;
2020;2414;45;45335;Vienne-en-Val;27/07/2020 15:35;2400000;1200000;;1200000;;;1200000;0;0;0;Mesurées;;;;;;;;;;;;;;
2020;5599;64;64024;Anglet;30/07/2020 18:32;1650000;1000000;;650000;;;650000;;;0;;;;;Malveillance;;;;;;;;;;
2020;16249;13;13056;Martigues;04/08/2020 17:14;9595100;7071300;1457100;;;;;;;1066700;;Oui;1;Inconnue;;Oui;;;;;;;;;
2020;16017;84;84045;Faucon;15/08/2020 15:00;1341500;1105100;62400;;;;;;;174000;;;;Inconnue;;;;;;;;;;;
2020;16251;13;13047;Istres;24/08/2020 14:10;3196900;2363600;440800;;;;;;;392500;;Oui;1;Probable;Involontaire (particulier);Oui;;;;;;;;;
2020;16353;26;26201;Montguers;26/08/2020 17:08;2893900;1790000;13900;;;;;;;1090000;;;5;Certaine;Accidentelle;;;;;;;;;;
2020;15851;2B;2B167;Montegrosso;27/08/2020 06:05;1848200;260400;1517500;;;;;;;70300;;;1;Certaine;Malveillance;Oui;;;;;39;33;SE;28;
2020;16579;83;83002;Aiguines;28/08/2020 15:22;1657400;562400;1090000;;;;;;;5000;;Oui;1;Certaine;Naturelle;Non;;;;;;;;;
2020;6399;33;33230;Lapouyade;17/09/2020 16:06;1110000;1060000;;0;;;0;;;50000;;;;;Accidentelle;;;;;;;;;;
2020;4544;976;97611;Mamoudzou;26/09/2020 15:00;2000000;2000000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2020;5081;974;97415;Saint-Paul;06/11/2020 19:03;1810000;1810000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2021;2414;64;64545;Urrugne;20/02/2021 10:49;4500000;;;4500000;;;4500000;;;;;;;;;;;;;;;;;;
2021;2415;64;64065;Ascain;20/02/2021 11:57;3500000;;;3500000;;;3500000;;;;;;;;Malveillance;;;;;;;;;;
2021;1368;36;36148;Oulches;02/04/2021 14:38;1670000;1620000;;50000;;;50000;0;0;0;Estimées;;;;;;;;;;;;;;
2021;3116;33;33022;Avensan;03/04/2021 16:19;3038300;3038300;;0;;;0;;;0;;;;;;;;;;;;;;;
2021;419;17;17077;Cercoux;08/04/2021 14:01;1018000;1018000;;0;;;0;0;0;0;Mesurées;;;;Involontaire (particulier);;;;;;;;;;
2021;6466;11;11262;Narbonne;03/07/2021 12:10;1776900;599700;1177200;;;;;;;;;;;;;;;;;;;;;;
2021;7770;11;11261;Moux;24/07/2021 12:11;7666500;4273100;3002300;;;;;;;391100;;;;;;;;;;;;;;;
2021;8934;83;83067;Gonfaron;16/08/2021 17:43;68320000;54280000;9580000;;;;;;;4460000;;Oui;5;Probable;Involontaire (particulier);Oui;;;;;19;44;NO;34;
2021;9389;84;84012;Beaumes-de-Venise;17/08/2021 01:59;2397000;1317200;391600;;;;;;;688200;;;4;Probable;Naturelle;Oui;;;;;46;25;N;23;
2021;8910;34;34281;Saint-Pargoire;18/08/2021 13:42;2516400;;2516400;;;;;;;;;Oui;;Probable;Malveillance;Oui;;;;;;;;;
2022;184;49;49045;La Breille-les-Pins;22/03/2022 14:36;1700000;1700000;;0;;;0;0;0;0;Estimées;;;;Accidentelle;;;;;;;;;;
2022;14508;83;83124;Seillans;27/03/2022 15:00;1771700;1659500;112200;;;;;;;;;Oui;1;Certaine;Accidentelle;Non;;;;;;;;;
2022;14698;2A;2A359;Zicavo;28/03/2022 13:37;1975200;31300;1607700;;;;;;;336200;;;1;Probable;Involontaire (travaux);Non;;;;;;;;;
2022;15003;2B;2B290;Speloncato;08/04/2022 10:43;1200000;;1200000;;;;;;;;;;1;Certaine;Malveillance;Non;;;;;;;;;
2022;16021;11;11267;Ornaisons;10/06/2022 15:21;1142217;734117;251000;;;;;;;157100;;;;;;;;;;;;;;;
2022;7986;12;12072;Comprégnac;17/06/2022 15:03;2909000;1836000;;439000;;;0;439000;634000;1073000;Mesurées;;;;Accidentelle;;;;;;;;;;
2022;18052;83;83002;Aiguines;18/06/2022 09:25;25000000;7190000;6490000;;;;;;;11320000;;Oui;1;Certaine;Involontaire (travaux);Non;;;;;;;;;
2022;10952;40;40267;Saint-Justin;19/06/2022 16:07;2226000;2226000;;0;;;0;0;0;0;Estimées;;;;Malveillance;;Non;;;;;;;;
2022;16051;66;66127;Opoul-Périllos;28/06/2022 11:26;9419300;1990200;5526100;;;;;;;1903000;;Oui;1;Probable;Malveillance;Oui;;;;;38;27;NO;26;
2022;16238;30;30128;Générac;07/07/2022 11:13;1260300;;1260300;;;;;;;;;;1;Certaine;Involontaire (particulier);Oui;;;;;;;;;
2022;16644;30;30045;Bordezac;07/07/2022 16:48;5399900;5399900;;;;;;;;;;;4;Probable;Malveillance;Oui;;;;;;;;;
2022;11418;33;33529;La Teste-de-Buch;12/07/2022 14:36;57090000;57090000;;0;;;0;;;0;Mesurées;;;;;;Non;;;;;;;;
2022;11421;33;33225;Landiras;12/07/2022 16:31;125520000;125520000;;0;;;0;0;0;0;Mesurées;;;;Malveillance;;Non;;;;;;;;
2022;18787;13;13045;Graveson;14/07/2022 16:16;14515300;7426100;6157000;;;;;;;932200;;Oui;1;Certaine;Accidentelle;Oui;;;;;;;;;
2022;6921;72;72350;Teloché;18/07/2022 15:33;3280000;3280000;;0;;;0;0;0;0;Estimées;;;;;;;;;;;;;;
2022;17337;34;34006;Aigne;22/07/2022 14:47;1793324;;1793324;;;;;;;;;;1;Certaine;Accidentelle;Oui;;;;;;;;;
2022;5306;29;29016;Brasparts;24/07/2022 23:28;19170000;19170000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2022;17700;34;34241;Saint-Bauzille-de-la-Sylve;26/07/2022 10:32;9518000;;9518000;;;;;;;;;;1;Probable;Malveillance;Oui;;;;;;;;;
2022;17482;4;4171;Rougon;26/07/2022 14:13;8444900;1261600;7183300;;;;;;;;;;;Inconnue;;Oui;;;;;;;;;
2022;7229;61;61230;Longny les Villages;26/07/2022 19:31;1000000;0;;1000000;;;1000000;0;;;;;;;Malveillance;;;;;;;;;;Données partielles ou non valides
2022;17848;7;7145;Lussas;27/07/2022 09:43;11200800;4059400;6879500;;;;;;;261900;;Oui;1;Certaine;Malveillance;;;;;;;;;35;
2022;17954;66;66030;Calce;30/07/2022 16:08;1322000;565200;479400;;;;;;;277400;;Non;1;Probable;Malveillance;Oui;;;;;32;21;NO;32;
2022;18223;30;30019;Aubais;31/07/2022 14:57;2861600;2000000;861600;;;;;;;;;;4;Probable;Malveillance;Oui;;;;;;;;;
2022;10943;40;40171;Mano;31/07/2022 17:39;3050000;3050000;;0;;;0;0;0;0;Estimées;;;;Malveillance;;Non;;;;;;;;
2022;17577;2B;2B314;Santo-Pietro-di-Tenda;01/08/2022 08:41;4460900;2282700;2159000;;;;;;;19200;;;1;Certaine;Malveillance;Oui;;;;;;;;;
2022;17712;4;4242;Villeneuve;02/08/2022 15:55;2365600;2079600;;;;;;;;286000;;;5;Certaine;Involontaire (particulier);Non;;;;;;;;;
2022;7929;38;38565;Voreppe;05/08/2022 18:43;1054000;1014000;;40000;;;0;40000;0;40000;Mesurées;;;;Naturelle;;;;;;;;;;
2022;20868;26;26282;Romeyer;05/08/2022 18:47;3327500;3316500;2500;;;;;;;8500;;;5;Certaine;Naturelle;Non;;;;;;;;;
2022;5790;49;49018;Baugé-en-Anjou;08/08/2022 13:03;14500000;14500000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2022;18800;48;48094;Massegros Causses Gorges;08/08/2022 16:21;12070000;12070000;;;;;;;;;;Oui;1;Certaine;Accidentelle;Non;;;;;;;;;
2022;9492;16;16048;Boisbreteau;08/08/2022 22:04;1115000;1035000;;;80000;;;;;;Mesurées;Oui;;Inconnue;;Non;Non;;;;;;;;
2022;10885;40;40200;Moustey;09/08/2022 01:34;3810000;3810000;;0;;;0;;;0;Estimées;;;;Involontaire (travaux);;Non;;;;;;;;
2022;3222;49;49022;Beaulieu-sur-Layon;09/08/2022 15:49;2000000;2000000;;0;;;0;0;0;0;Estimées;;;;;;;;;;;;;;
2022;4976;39;39557;Vescles;09/08/2022 22:56;7000000;7000000;;0;;;0;0;0;0;Mesurées;;;;;;;;;;;;;;
2022;4979;39;39166;Cornod;10/08/2022 11:46;1600000;1600000;;0;;;0;0;0;0;Estimées;;;;;;;;;;;;;;
2022;18209;7;7126;Lagorce;10/08/2022 19:25;2523800;867700;1626500;;;;;;;29600;;;1;Inconnue;;;;;;;;40;S;30;
2022;7380;56;56032;Campénéac;12/08/2022 01:12;4970000;4970000;;0;;;0;0;0;0;Mesurées;;;;Malveillance;;;;;;;;;;
2022;11419;33;33225;Landiras;12/08/2022 12:36;67427000;67427000;;0;;;0;;;0;Mesurées;;;;;;Non;;;;;;;;
2022;3223;49;49307;Loire-Authion;13/08/2022 13:48;1700000;1700000;;0;;;0;0;0;0;Estimées;;;;;;;;;;;;;;
2022;4985;39;39363;Montrevel;13/08/2022 14:29;2000000;0;;2000000;;;2000000;0;0;0;Estimées;;;;;;;;;;;;;;
2022;11417;33;33503;Saumos;12/09/2022 15:21;32480000;32480000;;0;;;0;0;0;0;Mesurées;;;;Malveillance;;Non;;;;;;;;
2022;9328;16;16111;Courgeac;15/09/2022 14:41;2350000;2010000;;;340000;;;;;;Mesurées;Oui;;Inconnue;;Non;Non;;;;;;;;
2022;10946;40;40168;Magescq;16/09/2022 17:06;1057000;1057000;;0;;;0;;;0;Estimées;;;;Involontaire (travaux);;Non;;;;;;;;
2022;11420;33;33011;Arès;18/09/2022 13:39;1158000;1158000;;0;;;0;;;0;Mesurées;;;;;;Non;;;;;;;;
2022;20024;2B;2B184;Olcani;23/10/2022 14:28;1886400;403600;1480000;;;;;;;2800;;;3;Probable;Malveillance;Non;;;;;;;;;
2022;20031;2B;2B183;Ogliastro;24/10/2022 07:58;1571400;668700;882800;;;;;;;19900;;;1;Probable;Malveillance;Non;;;;;;;;;
2022;20442;83;83142;Trigance;28/10/2022 14:12;1577730;1530800;46700;;;;;;;230;;Oui;3;Certaine;Accidentelle;Non;;;;;;;;;
2023;22627;64;64040;Arette;21/02/2023 18:42;1109300;10000;;1099300;0;0;;;;;Estimées;;;Certaine;Involontaire (travaux);;Non;;;;;;;;
2023;1650;66;66016;Banyuls-sur-Mer;16/04/2023 09:16;7245000;1285300;3895200;0;0;2064500;;;;;Mesurées;Oui;;Certaine;Involontaire (particulier);Oui;Oui;0;0;1;57;93;NO;13;
2023;4000;11;11255;Montredon-des-Corbières;05/07/2023 11:46;1135517;0;1135517;0;0;0;;;;;Estimées;;;Certaine;Involontaire (travaux);Oui;Non;;;;;;;;
2023;6064;2B;2B231;Pigna;25/07/2023 22:15;1623100;565200;0;1023500;0;34400;;;;;Mesurées;;2;Certaine;Malveillance;Oui;Non;;;;;;;;
2023;7255;34;34016;Aumelas;06/08/2023 02:07;1783200;0;1783200;0;0;0;;;;;Mesurées;;1;Certaine;Malveillance;Oui;Non;;;;;;;;
2023;7426;66;66008;Argelès-sur-Mer;14/08/2023 17:05;4042700;627500;0;3415200;0;0;;;;;Mesurées;Oui;;Probable;Malveillance;Oui;Oui;0;69;30;48;36;SE;33;
2023;9130;5;5033;Chanousse;20/08/2023 17:16;1345400;1324100;19600;0;0;1700;;;;;Mesurées;;;Inconnue;;Oui;Non;;;;;;;;
2023;12557;2B;2B043;Brando;02/12/2023 15:28;1109800;941000;0;126400;0;42400;;;;;Estimées;;;Certaine;Accidentelle;Non;Non;;;;;;;;
